File Name,Word Count,Image Count
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\282.pdf,379,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\283.pdf,660,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\284.pdf,52,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\285.pdf,85,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\286.pdf,90,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\287.pdf,23,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\288.pdf,0,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\289.pdf,501,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\29.pdf,398,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\290.pdf,133,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\291.pdf,242,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\292.pdf,53,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\293.pdf,554,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\294.pdf,454,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\295.pdf,299,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\296.pdf,18,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\297.pdf,462,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\298.pdf,393,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\299.pdf,255,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\3.pdf,54,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\30.pdf,0,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\300.pdf,982,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\301.pdf,6030,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\302.pdf,731,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\303.pdf,112,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\304.pdf,3595,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\305.pdf,174,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\306.pdf,215,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\307.pdf,495,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\308.pdf,480,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\309.pdf,102,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\31.pdf,355,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\310.pdf,0,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\311.pdf,694,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\312.pdf,166,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\313.pdf,554,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\314.pdf,104,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\315.pdf,539,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\316.pdf,346,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\317.pdf,58,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\318.pdf,0,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\319.pdf,664,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\32.pdf,130,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\320.pdf,94,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\321.pdf,711,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\322.pdf,88,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\323.pdf,78,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\324.pdf,76,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\325.pdf,345,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\326.pdf,256,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\327.pdf,4461,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\328.pdf,79,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\329.pdf,54,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\33.pdf,505,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\330.pdf,52,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\331.pdf,628,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\332.pdf,166,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\333.pdf,3464,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\334.pdf,152,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\335.pdf,295,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\336.pdf,126,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\337.pdf,84,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\338.pdf,0,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\339.pdf,39,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\34.pdf,120,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\340.pdf,428,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\341.pdf,133,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\342.pdf,167,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\343.pdf,101,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\344.pdf,229,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\345.pdf,0,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\346.pdf,97,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\347.pdf,91,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\348.pdf,613,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\349.pdf,91,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\35.pdf,5389,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\350.pdf,67,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\351.pdf,590,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\352.pdf,0,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\353.pdf,107,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\354.pdf,216,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\355.pdf,75,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\356.pdf,77,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\357.pdf,83,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\358.pdf,125,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\359.pdf,1675,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\36.pdf,59,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\360.pdf,0,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\361.pdf,1057,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\362.pdf,0,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\363.pdf,239,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\364.pdf,120,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\365.pdf,637,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\366.pdf,668,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\367.pdf,201,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\368.pdf,114,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\369.pdf,0,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\37.pdf,115,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\370.pdf,148,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\371.pdf,317,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\372.pdf,674,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\373.pdf,249,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\374.pdf,213,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\375.pdf,586,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\376.pdf,574,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\377.pdf,0,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\378.pdf,278,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\379.pdf,480,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\38.pdf,667,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\380.pdf,38,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\381.pdf,0,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\382.pdf,0,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\383.pdf,5288,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\384.pdf,0,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\385.pdf,443,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\386.pdf,492,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\387.pdf,359,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\388.pdf,83,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\389.pdf,70,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\39.pdf,432,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\390.pdf,35,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\391.pdf,95,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\392.pdf,267,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\393.pdf,574,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\394.pdf,243,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\395.pdf,69,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\396.pdf,365,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\397.pdf,101,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\398.pdf,5421,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\399.pdf,0,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\4.pdf,41,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\40.pdf,352,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\400.pdf,424,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\401.pdf,429,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\402.pdf,59,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\403.pdf,424,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\404.pdf,100,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\405.pdf,93,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\406.pdf,3058,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\407.pdf,756,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\408.pdf,517,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\409.pdf,492,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\41.pdf,358,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\410.pdf,158,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\411.pdf,233,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\412.pdf,115,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\413.pdf,428,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\414.pdf,37,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\415.pdf,59,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\416.pdf,87,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\417.pdf,0,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\418.pdf,0,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\419.pdf,651,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\42.pdf,557,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\420.pdf,0,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\421.pdf,129,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\422.pdf,0,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\423.pdf,0,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\424.pdf,2888,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\425.pdf,111,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\426.pdf,340,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\427.pdf,31,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\428.pdf,656,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\429.pdf,80,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\43.pdf,100,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\430.pdf,4790,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\431.pdf,0,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\432.pdf,0,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\433.pdf,197,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\434.pdf,113,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\435.pdf,654,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\436.pdf,254,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\437.pdf,289,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\438.pdf,9278,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\439.pdf,3012,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\44.pdf,3188,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\440.pdf,739,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\441.pdf,555,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\442.pdf,105,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\443.pdf,156,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\444.pdf,251,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\445.pdf,653,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\446.pdf,60,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\447.pdf,423,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\448.pdf,54,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\449.pdf,425,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\45.pdf,331,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\450.pdf,373,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\451.pdf,96,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\452.pdf,351,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\453.pdf,213,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\454.pdf,691,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\455.pdf,430,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\456.pdf,486,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\457.pdf,464,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\458.pdf,144,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\459.pdf,0,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\46.pdf,269,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\460.pdf,404,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\461.pdf,108,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\462.pdf,559,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\463.pdf,115,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\464.pdf,101,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\465.pdf,36,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\466.pdf,74,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\467.pdf,78,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\468.pdf,137,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\469.pdf,102,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\47.pdf,815,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\470.pdf,102,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\471.pdf,1624,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\472.pdf,440,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\473.pdf,63,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\474.pdf,703,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\475.pdf,0,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\476.pdf,77,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\477.pdf,121,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\478.pdf,80,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\479.pdf,101,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\48.pdf,4405,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\480.pdf,66,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\481.pdf,26,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\482.pdf,64,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\483.pdf,175,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\484.pdf,590,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\485.pdf,54,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\486.pdf,342,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\487.pdf,0,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\488.pdf,101,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\489.pdf,0,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\49.pdf,36,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\490.pdf,307,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\491.pdf,424,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\492.pdf,2936,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\493.pdf,107,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\494.pdf,366,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\495.pdf,43,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\496.pdf,504,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\497.pdf,107,0
D:\Others\LLM_RAG\Competition-2024-PyTorch-LLMRAG-main\datasets\preliminary\finance\498.pdf,96,0
